trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
108,dunDW_roR24,لما تروح تصطاد مع اصحابك,2022-11-16,UCQEDbvyY2L4MhiEW3ERpnNg,Domyat Sarcasm,People & Blogs,22.30.11,none,453472,11907,388
109,PRo_3V9bXX0,أول يوتيوبر يوقف على هذي البلوكة يفوز ,2022-11-18,UCnhrJ6_Y4hq-iEP80pUr1Cw,HaiperEXE,Gaming,22.30.11,none,390626,23798,905
110,3nFOOzIMsv0,لما ابوك يدخل سباق عربيات   القيصر و السيلسيلي,2022-11-17,UCZAqrpn4LV8-bSUij5qFSRg,Alkaisr _ القيصر,People & Blogs,22.30.11,alkaisr|alkaisr shorts|alkaisr2022|el kaisr|elkaisr|shorts|shorts 2022|shorts videos|shorts youtube|sketch|youtube shorts|احمد القيصر|اسكتشات القيصر|افلام القيصر|القيصر|القيصر 2022|القيصر و ابوه|القيصر و اخواته|القيصر و امه|تحديات 2022|تحديات القيصر|فيديوهات القصير|فيديوهات القيصر 2022|فيديوهات كوميدية|فيديوهات مضحكه|مقالب 2022|مقالب القيصر|مقالب و تحديات|مقالب و تحديات القيصر,1072500,28520,716
111,4JmMvS1nmF4,زوجي عمل سونار الحمللأول مرة وكانت الصدمةالمستشفي انقلبت,2022-11-15,UCczBeMNjFdQZ3o-BIsOOZGg,عائلة حمدى ووفاء,Entertainment,22.30.11,none,1054825,52053,1225
112,MiQ-CTnSaGA,قضيت 24 ساعه في اغلى فندق في مدينتي  حللت كل ريال ,2022-11-19,UClrOqBa5nNLHcV6hiB_eiuw,اميره ستار   Amira Star,Howto & Style,22.30.11,none,910120,40159,2724
113,EQqBya0GJ5A,هل تقدر ترفع مطرقة الثور,2022-11-18,UCqq5n-Oe-r1EEHI3yvhVJcA,AboFlah,Entertainment,22.30.11,أبو|فله|فلهGAMES|الفلاويه|قيمز|AboFlah|حسن|أكبر صانع محتوى قيمنق|تحدي|تحديات|2022|تحدي المطرقة|ثور|دبي|بطولة|ببجي|كاش|العب واربح,2501092,329725,11848
114,EzDz6w3YO8I,موقف سارة من معجبات غيث مروان,2022-11-17,UCAxlHA5CgHE_53PVKqVA1Hw,صباح الخير يا عرب,Film & Animation,22.30.11,none,1655144,77668,1234
115,Z02zptUN8gI,KAROL G Ovy On The Drums  Cairo Official Video,2022-11-13,UCz9yS18zJGQObwUL_K-ICnw,KarolGVEVO,Music,22.30.11,karol|cairo|cairo karol|karol cairo|maldy|gatubela|karol gatubela|gatubela karol|gatubela maldy|Provenza|mami karol|mami|200 copas karol|mami karol becky|karol becky|bichota karol|tusa|musica|provenza karol letra|canciones|provenza karol|ocean karol|el barco karol|carol|bichota|dont be shy|bad bunny|canciones de karol|becky|200 copas|música|karol 200 copas|plan,35171081,931058,46254
116,GT3CuLPxw0s,هل منتجات التخسيس فعلا بتنحف,2022-11-16,UCQB9yZWLvcSNI9ruw74iF8Q,Ahmad Aburob ,Entertainment,22.30.11,aburob|ahmad aburob|احمد ابوالرب|ابو الرب|روتيني اليومي|fun|قصص|entertainment|روتين|ضحك|تسلية|متعة|ردة فعل|ردة فعلي|طقطقة|react|منتجات التنحيف|24 ساعة|48 ساعة|اكل|food|48 hours|24 hours|منتجات التخسيس|دايت|Weight|Weightloss|Lose weight,1972889,168791,5131
118,4KQebc1hg50,Afroto Official  عفروتو  Ahmed ElMougy  Sagh Saleem  صاغ سليم  ريد بل مزيكا صالونات,2022-11-15,UCdKzdzLiWxZawX9Jm2zU5jQ,Red Bull Sika  ريد بل سيكا,Music,22.30.11,red bull quarter tone|red bull music|music|مزيكا|ريد بل|red bull mazzika salonat|ريد بل مزيكا صالونات|rap|trap|ra2smal|رأس مال|afroto|marwan moussa|marwan pablo|wegz|عفروتو|ويجز|مروان موسي|مروان بابلو|abyusif|brazil|برازيل|البخت|مش بالحظوظ|mesh bel 7ozoz|abo el anwar|ابو الانوار|tege goal|تيجي جول|freedom music|rap game|بطل عالم|rapscene|معتم|mohamed ramadan|محمد رمضان|راب مصري|amira wegz|flex|khamsa|cairokee|كايروكي|ماركة دولي|فرق خبرة,294825,20690,875
119,fDEncCpu2PA,شوووت ع الطاير  كلاش و LikeCard,2022-11-19,UC3VajBicGP1Kco7vnqKZJkQ,KlashFans,Music,22.30.11,none,296853,24420,4505
120,vtSBlFd1PsM,ALI LOKA  2OLO LELY SAB على لوكا  قولو للى ساب  Official Music Video ,2022-11-15,UChgcYQeWwF6QqVzdvUgyDfQ,Ali Loka,Music,22.30.11,AliLoka|Ali|Loka|على لوكا|على|لوكا|مصر|ali|loka|track|sha3byat|جديد|بكسب|ابيع|ميوزك|الصواريخ|ويجز|باتيستوتا|سانتا|كوتوموتو|يسطا|ابيو|راب سين|هنركب سخان|سخان|شتا|علي لوكا|afroto|santa|الجوكر|بابلو|مروان بابلو|المناره|حفله|تيك توك|tiktok|ولا فارقه معايا الناس مين سالك مين بصاص|ولا فارقه معايا الناس|مين سالك مين بصاص|انا بغلى و هما رخاص|انا باغلى و هما رخاص|جايب دهب و جايب ماس|رايح فاضى و جاى بكاس|متخافيش ياما|ترند|صاصا|حمو|تيخا|قولوا للى ساب|تريند|الاردن|المغرب|تونس,597732,21667,1052
121,6p4SeR3pliM,Nike FC Presents the Footballverse,2022-11-16,UCNhxq7He5p-_FdBh0OaxcQg,Nike Football,Sports,22.30.11,Nike|Nike commercial|Footballverse|Nike FC|Cristiano Ronaldo|Kylian Mbappe|Ronaldinho|R10|Ronaldo|R9|Alex Morgan|Virgil van Dijk|Kevin De Bruyne|Leah Williamson|Phil Foden|Carli Lloyd|Edgar Davids|Sam Kerr|Shane Kluivert|CR Jr,6623130,222462,7437
122,V3OS3es_ymw,لبست ماركة تقليد بالمدرسة  مواقف محرجة,2022-11-17,UCX6RnJW6JACuBAonkXce30w,Reem animations ريم انميشن,Film & Animation,22.30.11,انميشن|سرورز|انميشن عربي|ريم انميشن|رسوم متحركة|الجامعة|المدرسة|تصوير تشكيلي|الرياض|السعودية|الاردن|عمان|مصر|البحرين|الكويت|الامارات|اليمن|تونس|الجزائر|سوريا|فلسطين|قطر|كنت|راح|احرق|ممنوع|مرفوض|سفر|اندومي|عهد الاصدقاء|ريمي|الفريدو|سبيس تون|سبيستون|داي الشجاع|بائعة الكبريت|خيري|زهراء يونيك|اديب|بسمه|رمضان|ايام الطيبين|ذكريات|توب5|حزن|موت|ماوكلي|موت الفريدو|رسم|تعلم الر,466334,25401,1889
123,OWZLn8F1Aq8,ميمز كاس العالم  رسميا طفرت,2022-11-18,UCTGjKq1PZRXFMdsM1C39BMg,xSMA333,Gaming,22.30.11,المكسيكي|محمد|محمد المكسيكي|سماعة|01Reality,358275,43706,776
124,niKzJS07llA,اخيييرا بعد الصبر مشروعنا الجديد فى تركياهيكسبنا دهب ان شاء الله ,2022-11-14,UCLACApi-a7dewNn6EysoE4w,يوميات حمدى ووفاء,Entertainment,22.30.11,none,1950912,110999,5443
125,pSqwYRCYfCY,فجأت حماتي بالشكل النهائي اخيرا عوضتها ده اللي كان لازم اعملو رد فعل حماتي تخيلو,2022-11-14,UCHLJsqHk_EEULrcbVp9UV7A,شروق علام,People & Blogs,22.30.11,none,3725266,107865,8869
126,7IZ8pg-Myyc,ماين كرافت تحدي البناء خلال 30 ثانية فقط ,2022-11-17,UC3CFqU4KlktVPPJ1Km87pRg,مصطفى GAME OVER,Gaming,22.30.11,ماين كرافت|minecraft,589679,64761,2197
127,hHC0GE0-SKc,سلاح الموت في أدغال جزيرة بورنيو  BORNEO,2022-11-15,UCe6eisvsctSPvBhmincn6kA,Joe HaTTab,People & Blogs,22.30.11,joe hattab|جو حطاب|قبائل|صائدوا البشر|اكلي لحوم البشر|قبائل منعزلة|جزيرة بورنيو|الغابات المطيرة|وثائقي|الغابات الاستوائية|Borneo|Penan tribe|blowpipe hunters|Documentary|malaysia|Borneo Jungle|Blowpipe Maker,1921703,103204,3449
128,tvuiaTFdW0E,اخر شخص تنكسر بيضته يفوز   اقوى درع ,2022-11-18,UCm6dEXyAMIy0njEOW-suLww,POWR eSports,Gaming,22.30.11,none,1673086,133430,3635
129,ZwaX6hCjoWk,و انخطبت   فلوق حفلة خطوبتي  التجهيزات و المكياج ,2022-11-14,UCHj0LToOhZTQPGpVot5NU1w,Shahd Naser,Howto & Style,22.30.11,shahad naser|shahad nasser|shahd naser|shahd nasser|shahdzn|تعليم مكياج شهد ناصر|شهد|شهد الناصر|شهد ناصر|شهد ناصر خلطات|شهد ناصر قبل التجميل|شهد ناصر ماسكات|شهد ناصر مكياج|شهد ناصر ميكب|قناة شهد ناصر|مكياج شهد ناصر|مكياج صباحي ناعم شهد ناصر|hijabi|hijabi youtuber|hijab|my hijab|خطوبتي|خطوبة شهد ناصر|خطوبه|حفله خطوبتي|تجهيزات الخطوبه شهد ناصر|خطوبة|خطيب شهد ناصر|زوج شهد ناصر|فلوق الخطوبه|مكياج الخطوبه|خطبتي|خطبة شهد ناصر|زواج شهد ناصر,1701595,128905,8835
130,d_eKYl1Z5T8, بث مباشر  المغرب  جورجيا,2022-11-17,UCRN5ho3UGhUi7ZCBe2G2f2w,Arryadia TV,Sports,22.30.11,Arryadia|TV|officiel|Botola,1387619,15979,0
131,MXosPRHaz74,فتحت اخطر صندوق عشوائي ب بيتي ,2022-11-15,UCWXYdNyGX01rnTB-tQci8JQ,Narins Beauty,Entertainment,22.30.11,Narıns beauty|نارين|تحديات شيرين و نارين|مقالب|ميك اب|نارين بيوتى|فلوج|make up|beauty|narine|تحديات|لو خيروني|روتيني اليومي|routine|اسئله و اجوبه|انواع البنات|مشترياتي|رحلات|سفر|روتيني الصباحي|روتيني المسائي|تحدي الضحك|hauls|فلوجات|vlog|دقيقه لتشتري اي شي|شيرين بيوتي|نارين و سيدرا و شيرين|سيدرا بيوتي|شيرو شو|نارين و اخواتها,1816042,114528,5307
132,v_0mbHGQWuE,كليب فتره و هتعدي  ريشا كوستا و سماره ناو  Fatra Wi Hat3dy  Resha Costa Wi Samara Now,2022-11-13,UCkcBu_Sz9ikYIgKqM_bLekw,ريشا كوستا و سماره  Resha wi SamaRa,Music,22.30.11,ريشا كوستا|ريشا كوستا فتره و هتعدي|ريشا كوستا اغنية فتره و هتعدي|فتره و هتعدي ريشا كوستا|ريشا كوستا و سماره ناو فتره و هتعدي|سماره ناو|سماره ناو و ريشا كوستا|سماره ناو اغنية فتره و هتعدي|سماره ناو فتره و هتعدي|فتره و هتعدي سماره ناو|ريشا كوستا و سماره ناو|ريشا كوستا و سماره ناو كليب فتره و هتعدي|Resha Costa|Resha Costa Wi Samara Now|Resha Costa Wi Samara Now Fatra Wi Hat3dy|Samara Now|Fatra Wi Hat3dy|طمنيني ريشا و سماره|ريشا كوستا و سماره|مهرجان,1003123,74282,5408
133,qa5wiXUBBCo,محاكي السوبر ماركت 1 نستقبل الزبائن ,2022-11-18,UCKBG0BuqQpN3QqLH3b9hrpg,Mustafa Jamal مصطفى جمال,Gaming,22.30.11,محاكي|السوبر ماركت|مصطفى,450709,45647,2999
135,Vrqj-ZcPsWE,كيف تعيش يومك كامل بلون ابيض و اسود ,2022-11-16,UCi2pntVKiXpmrEIrZtiytjg,POWER Rakan,People & Blogs,22.30.11,power|شونق|باور|power sopfix|pwr|WeArePowr|power esports|POWER Moments|WeArePOWR|shongxbong|باور شونق|power shong|سعد|باور سعد|باور ناصر|باور ميثك|power mythc|ابو فله|bmq|power abo flh|بور|powr|power esport|power swelyy|بدر|اليوم الوطني|ياسر موخ|power ياسر موخ|yassir m55|متجر باور|حرامي سيارات|سيارات|رشاش|توام|ردة قعل|راكان|راكان وريان|توأم|تحدي|c7|خشب|bandrita|بندريتا|اوبلز|ردة فعلنا على فورتنايت الجديدة ,1027337,79799,1183
136,EzH0PmImmrI,تعالو نروح الكوافير ياعيال,2022-11-13,UCbbM3QjV8tX0nZdOINCKuUQ,يوميات عائله أم جنى 2,Film & Animation,22.30.11,none,690147,31969,3444
137,k1pHw53L_Io, إمسك نفسك  قمة الضحك,2022-11-13,UC8J_3JJ-Sjv7kUocEiEZcnQ,Peace Cake ,Comedy,22.30.11,بيس كيك|Peace Cake|بيس اوف كيك|رومانسية منسية|اللي فاكر فاكر|لماذا نحن هنا|امسك نفسك|يايا صافي|يايا صادي|حازم راغب|مروان إمام|محمد البرعي|عبدالرحمن مجدي|Yaya Safi|أستاذ حازم|محتوى عربي|صناع محتوى|يوتيوبر|Romanseya Manseya|Emsek Nafsak|Amsak Nafsak|Safi Yaya|Safy Yaya|Safy Romanseya|Yaya Romanseya|يايا|جميلات بيس كيك|حلقة أسماء أبو اليزيد|لاينات|لاينات رومانسية منسية|الهدف أسما|أسما|عشرة من عشرة بس|الضحك|قمة الضحك|قمة الضحك امسك نفسك,738789,40028,864
138,NVz5UlKebGA,3enba  essam sasa  ON FIRE  Official Music Video عنبه و عصام صاصا   اون فاير,2022-11-11,UCy2rdGINR2BUqZoJEQ3Cz0g,مصطفى عنبه _ Mostafa 3enba,Music,22.30.11,مصطفى|عنبة|mostafa|3enba|مصطفى عنبه|مهرجان جديد|اجدد المهرجنات|حصري|كليب|عنبه|2020|مهرجانات 2020|هنا القاهره|عناب|عصام صاصا|عصام وعنبه|عنبه وعصام جديد|عناب ووصاصا|اون فاير|essam sasa|sasa w enbbbbabaa|sasa,7223593,161056,3530
139,y8dRAhZ7PNY,واخيرا حققت حلمي  Shein x Shahad,2022-11-16,UCXYmhXsnhCYzCdmrjhxwuNQ,Shahad,People & Blogs,22.30.11,حققت حلم حياتي شهد|حققت اكبر حلم في حياتي|صارت عارضة ليوم كامل|شهد|سيامند وشهد|صار عندي براند خاص شهد|اول مرة شهد تصير عارضة|حولت حالي لعارضة شهد|شي ان|ملابسي من شي ان|مشترياتي من شي ان|مشتريات شهد من شي ان|مشترياتي من shein|اكبر صندوق من موقع شي ان|حققت حلمي اكبر تعاون مع شي ان|شهد شي ان|شهد shein,1322787,95956,2196
140,WquxuIrItrU,قررت اني اقلد شخصيات اعضاء باور  جبت العيد ,2022-11-17,UCbvO3w6mwFm9XwiRjAxXGqw,POWR Ecnnu,Gaming,22.30.11,يزيد بور|يزيد باور|تحديات|عقاب|Powr|ايكنو بور|ايكنو باور|العاب|قيمنق|بور|باور|يزيد,815464,66472,1066
141,rtbWMViBBUM,خلينا السكاكر تختار الوان شعرنا  شوفو شو صار,2022-11-15,UCzx8WgZ0QtH0qyrQ5-hl61w,Qamar Altaey,Entertainment,22.30.11,none,1067906,111836,77989
142,aXREIUdmPXY,خطبت,2022-11-13,UCFGZTrhn2GbEsgQ8-12-rIA,Ghaith Marwan غيث مروان,Education,22.30.11,تحدي|فلوق|vlog|غيث مروان|غيث|تحديات غيث|مقالب غيث|ghaith|ghaith marwan|gaith|مقالب|كريم ديب|عمرو قضاه|زياد و سارة|ايدي|اسلام|انس و اصالة|انصالة|اسامة مروة|تيم مروان|خطبت,6662577,468090,36406
143,9iqTbZlx9Kg,طبخت بأكبر قدر ل ١٠٠ شخص   الشيف رائد  ,2022-11-16,UCZsUgnNKodvrBXu4JosmM2w,RAED,Gaming,22.30.11,Elon|SNL,1118814,97952,2412
144,DPRF6Vi8m34,مراهق عادي تخبص  مع محمد شايف,2022-11-18,UCUdtq-Fvlw7_NjzduNTZsbg,عبدالله العلاوي,People & Blogs,22.30.11,عبدالله العلاوي|الجامعة|الكلية|تحسين|تجربة|حياة|ألف خطوة|محمد النحيت|ثنيان خالد|شيمي|بدر زيدان|طارق شو|العلاوي|الف خطوة|برنامج الف خطوة|مسافة|جامعة|تحصيلي|قدرات|عادات|تغيير حياة|وظيفة|راتب|تجارب|عبدالله العلاوي تجارب|مذاكرة|طلاب|عيسى|قدس|الشقيري|مفيد|ثريد|تويتر|عبدالله العلاوي النوم|انجاز|انتاجية|فيديو|لقاء|مقابلة|انس بوخش|الف خطوة العلاوي|ابراهيم عسيري|محتوى مفيد|تعليم|تعليمي|علمي|القدرات|قياس|جامعات|شايف|محمد|اسكتشات|محمد شايف|مراهق|مراهقين|المراهقة,580626,29655,863
145,_QKK_rUG_ws,مقاطع تيك توك تضحك   سبونج بوب بالجيزاني,2022-11-14,UCxEGVXh6fi-XYo58NZrbIHQ,BanderitaX,Entertainment,22.30.11,بندريتا,2507352,214895,6620
146,_TXwDTidHYM,جربت فساتين سهرة رخيصة من موقع صيني غريب  انصدمت,2022-11-15,UCTLYhp6mZAJQaVI4mkfuVuw,Asoo اسو,Entertainment,22.30.11,none,983758,90650,3751
147,aqW4xXUgmno,CHOREOGRAPHY BTS 방탄소년단 달려라 방탄 Run BTS Dance Practice,2022-11-13,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,Music,22.30.11,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|kpop|방탄|jhope|Jung Kook|Jimin|BTS V|Jin,33361100,2612830,97550
148,793semcsa_w,لما ابوك وامك يتحولو لابطال خارقينالسلسيلي,2022-11-11,UCWQwGlQPHk0mkcfptyFEqhg,abdo asalsily _ السلسيلي,People & Blogs,22.30.11,القيصر|مصر|باسم اوتاكا|ابو فله|كوميدي|تيك توك|التوينز|الجمل,1990511,19723,185
149,kX3nB4PpJko,Last To Take Hand Off Jet Keeps It,2022-11-12,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,Entertainment,22.30.11,none,62264042,2694311,94054
150,Z_J8--ZPW7M,اشتريت كل منتجات أبل في المحلات  ,2022-11-12,UCmWV4bvAO4vUQtRZayT1usw,Ayatee,Howto & Style,22.30.11,اشتريت كل منتجات أبل في المحلات|ابل|ايفون|اشترت المحلات|منتجات أبل|Aya|Ayatee|تحدي|اشتريت كل منتجات|I bought all apple products|آياتي|ايه|مختبر اياتي|تجارب,2691132,143081,19208
151,2AShpYyyeJM,Samara  Galbi Official Music Video,2022-11-05,UCEonTFGPeAX7fmq28pfs6Vg,Samara,Music,22.30.11,samara|samara minimum|samara paradise|samara kadhabin|samara watani|samara didin canon 16|samara paranoia|samara zid whisky|samara ft didin canon 16|samara yammi|samara la moula|samara 2022|samara ya galby galby|samara fekret sami fehri|samara al3bi|samara anonyme|samara allo|samara amg|samara allies|samara album|galbi galbi|samara ana galbi t3eb|samara allo mio amore|galbi|ya galbi galbi,12345013,188331,6353
152,RcceOnZjqG8,تحدي 24 ساعة على سطح بيتناجبنا العيد,2022-11-10,UCLACApi-a7dewNn6EysoE4w,يوميات حمدى ووفاء,Entertainment,22.30.11,none,3960873,226907,5924
181,mLT9WWfTuew,لحالي هعيش  حب مين خلاص ماليش حبايب  عصام صاصا و بوده محمد  توزيع يوسف اوشا,2022-10-25,UCiU6CH8EbPdHoI0h7fbDnoQ,المصري برودكشن  elmasry production,Music,22.29.11,none,1297677,23539,496
